date,location,temperature,salinity,depth
2021-02-05,Atlantic,14.249572529238183,35.53217615984516,200
2021-02-06,Atlantic,23.559885114955257,36.96922581682216,50
2021-02-07,Atlantic,14.0926046603559,33.41704458027776,50
2021-02-08,Atlantic,17.16852542209497,36.609631057031635,500
2021-02-09,Atlantic,16.876982958924106,34.4405292568511,500
2021-02-10,Atlantic,26.625733644374193,34.552990540088146,500
2021-02-11,Atlantic,21.65144972808296,33.777995613040204,50
2021-02-12,Atlantic,18.94133098727803,33.912147962533076,200
2021-02-13,Atlantic,22.493597205348618,35.40352234745392,1000
2021-02-14,Atlantic,9.46403826335156,33.88766808521864,0
2021-02-15,Atlantic,,35.740284333652916,50
2021-02-16,Atlantic,29.987570889023814,34.33703395303024,0
2021-02-17,Atlantic,20.661732532013364,33.786966194151354,0
2021-02-18,Atlantic,20.33956584584668,34.47219085364011,1000
2021-02-19,Atlantic,22.74064189821098,35.336707191756304,50
2021-02-20,Atlantic,24.478026216571728,34.72264673806898,50
2021-02-21,Atlantic,10.012666535550702,35.0342101183328,0
2021-02-22,Atlantic,11.588367591044866,35.69620746183608,1000
2021-02-23,Atlantic,21.05145645543073,36.08242145161695,100
2021-02-24,Atlantic,16.42561719051245,34.68990469141057,500
2021-02-25,Atlantic,26.560126311099573,33.95577798442384,50
2021-02-26,Atlantic,18.42412805057388,35.07609447892251,200
2021-02-27,Atlantic,10.32734632143441,35.470649586104074,1000
2021-02-28,Atlantic,13.659930415780014,33.53927469402805,500
2021-03-01,Atlantic,6.251619901847123,34.10939170299241,200
2021-03-02,Atlantic,18.829372313585438,34.28081310403706,50
2021-03-03,Atlantic,19.058079363678083,34.79217781127962,50
2021-03-04,Atlantic,17.87768645109051,34.23896609637321,200
2021-03-05,Atlantic,25.394395195148693,35.7070407250969,100
2021-03-06,Atlantic,25.99259918258347,33.394866798541585,0
2021-03-07,Atlantic,19.148057883219444,33.42028130280558,50
2021-03-08,Atlantic,9.32653166261572,34.666111188488536,100
2021-03-09,Atlantic,23.086407902461293,34.82434719586014,50
2021-03-10,Atlantic,22.776801142542876,33.54535612714189,200
2021-03-11,Atlantic,21.546957850784725,34.39325115735244,50
2021-03-12,Atlantic,24.90739874654058,34.59895618258091,50
2021-03-13,Atlantic,14.1758595176948,34.60670205297785,0
2021-03-14,Atlantic,30.043776930925695,35.151881483289294,200
2021-03-15,Atlantic,15.20286123429066,34.33842111557644,50
2021-03-16,Atlantic,23.746114636004272,36.47783630000827,200
2021-03-17,Atlantic,11.563261527933243,35.488204639733574,1000
2021-03-18,Atlantic,15.348676563649747,34.19288647935868,1000
2021-03-19,Atlantic,27.58184323362668,35.09451149336757,500
2021-03-20,Atlantic,18.695500884995752,35.12401531860561,500
2021-03-21,Atlantic,24.19961302566399,36.21472147449778,1000
2021-03-22,Atlantic,21.18477694359623,34.39961757108365,500
2021-03-23,Atlantic,19.475209219999137,35.767338697720575,50
2021-03-24,Atlantic,26.819251624663448,35.04185447578248,200
2021-03-25,Atlantic,18.8167058767405,36.49156651644876,1000
2021-03-26,Atlantic,11.096309462182647,36.29089145263941,500
2021-03-27,Atlantic,15.983799540241474,35.1969793045926,100
2021-03-28,Atlantic,22.75595864350847,34.73771737898394,50
2021-03-29,Atlantic,21.97754553181254,35.50660590967946,0
2021-03-30,Atlantic,12.16470874882281,34.819549972872835,100
2021-03-31,Atlantic,16.378287402958996,36.680307105978336,500
2021-04-01,Atlantic,17.091393253988766,35.07847007817701,200
2021-04-02,Atlantic,18.172652029428875,34.59435736748716,0
2021-04-03,Atlantic,13.120432056992243,34.540384913926076,1000
2021-04-04,Atlantic,16.858144459402606,33.78696441480129,100
2021-04-05,Atlantic,16.356947573702364,35.556559128093326,100
2021-04-06,Atlantic,23.857666298809598,34.179988797360494,500
2021-04-07,Atlantic,24.04560655495122,36.09814825218775,100
2021-04-08,Atlantic,19.27094770955592,33.707064945998425,200
2021-04-09,Atlantic,18.039801020646344,35.12724144897325,1000
2021-04-10,Atlantic,20.699621560195567,36.150223758497454,200
2021-04-11,Atlantic,15.917124462722125,32.84775293537636,200
2021-04-12,Atlantic,14.265839589162795,37.01826554379218,100
2021-04-13,Atlantic,15.298893955371415,34.57471480280189,1000
2021-04-14,Atlantic,16.825934180142717,35.14109538216214,0
2021-04-15,Atlantic,14.182631001038644,35.571449225516346,50
2021-04-16,Atlantic,20.810297795314373,35.72612905611555,1000
2021-04-17,Atlantic,23.648578368918542,35.27388393825968,100
2021-04-18,Atlantic,12.064508496008791,35.99738458370637,50
2021-04-19,Atlantic,20.125643556080167,35.51907071292181,100
2021-04-20,Atlantic,18.900321023668322,36.7608811400323,50
2021-04-21,Atlantic,21.707543427684016,35.5223275428546,200
2021-04-22,Atlantic,19.93530615948206,36.96463551988309,50
2021-04-23,Atlantic,12.732003600341846,35.90107884023766,100
2021-04-24,Atlantic,13.688053505714173,33.19424987423174,1000
2021-04-25,Atlantic,20.147117877924863,37.611102678387844,0
2021-04-26,Atlantic,,34.42565589152278,500
2021-04-27,Atlantic,8.929063144784985,36.49554401520174,0
2021-04-28,Atlantic,21.7286328990079,35.02679344311944,100
2021-04-29,Atlantic,25.948110026438215,36.06109025760258,500
2021-04-30,Atlantic,19.234870618968934,34.3115210891342,1000
2021-05-01,Atlantic,22.751012480132204,35.62574454308959,50
2021-05-02,Atlantic,16.48465459551099,34.7468094546056,0
2021-05-03,Atlantic,19.403169003615616,36.57900311158989,500
2021-05-04,Atlantic,11.895432408459243,35.438668167417006,1000
2021-05-05,Atlantic,8.27828345790563,35.935942641301565,200
2021-05-06,Atlantic,24.713829006126375,32.83592312852693,0
2021-05-07,Atlantic,15.07502536137779,34.914427320211374,200
2021-05-08,Atlantic,17.722360774982846,35.4105516350583,100
2021-05-09,Atlantic,13.067788733649035,35.22361490643971,100
2021-05-10,Atlantic,12.950151484580621,35.961157213717854,0
2021-05-11,Atlantic,19.130811499526917,34.63409575486254,50
2021-05-12,Atlantic,16.35211402932177,35.04878710503463,1000
2021-05-13,Atlantic,21.889854989973493,36.181226764414994,0
2021-05-14,Atlantic,22.26269209489796,32.72131099655464,1000
2021-05-15,Atlantic,21.604248231623036,35.58935050163834,200
2021-05-16,Atlantic,21.19300395464222,34.66611517400645,200
2021-05-17,Atlantic,27.88884102465943,34.08768187544638,1000
2021-05-18,Atlantic,14.662031154775569,35.33654422427598,50
2021-05-19,Atlantic,19.725325668985413,36.22745129680865,1000
2021-05-20,Atlantic,25.663449102597944,36.03914383148418,50
2021-05-21,Atlantic,26.322699046690182,34.86488696909337,100
2021-05-22,Atlantic,12.891181753277134,35.87574096376095,100
2021-05-23,Atlantic,18.43822279172065,35.868067898445844,200
2021-05-24,Atlantic,26.790605479336303,34.912628729506835,50
2021-05-25,Atlantic,22.540395525995326,34.30691944801179,500
2021-05-26,Atlantic,20.976315157398865,34.36476596887767,0
2021-05-27,Atlantic,18.911576532826714,35.83785334886814,200
2021-05-28,Atlantic,,34.95785318628731,200
2021-05-29,Atlantic,21.44109531545162,33.95381778026941,200
2021-05-30,Atlantic,18.738129375077584,33.31513716449088,200
2021-05-31,Atlantic,19.78710689477778,35.83183145209638,500
2021-06-01,Atlantic,20.392993530575186,34.453221577735775,1000
2021-06-02,Atlantic,16.609642357532504,35.330387755655984,50
2021-06-03,Atlantic,22.66064686940719,36.23970690706912,100
2021-06-04,Atlantic,34.571223242077096,33.691075523146516,200
2021-06-05,Atlantic,,34.95486261948715,100
2021-06-06,Atlantic,21.6200626209499,34.82930585378113,1000
2021-06-07,Atlantic,16.19904955690547,35.37974287562796,200
2021-06-08,Atlantic,22.88701288759625,36.23915999842043,200
2021-06-09,Atlantic,20.232787366639304,33.670548185337594,50
2021-06-10,Atlantic,23.809273870212316,35.56979794870577,100
2021-06-11,Atlantic,25.877532882543896,36.0315237749937,200
2021-06-12,Atlantic,20.962105588840906,34.81362293604322,100
2021-06-13,Atlantic,25.66026144207089,34.862553007106875,500
2021-06-14,Atlantic,8.278510531056613,,0
2021-06-15,Atlantic,27.952261489580117,35.344817077889786,0
2021-06-16,Atlantic,21.8753107594617,35.58235260736712,100
2021-06-17,Atlantic,25.38921677872591,35.56128052640122,50
2021-06-18,Atlantic,13.900621275792393,34.01802769438435,500
2021-06-19,Atlantic,,35.990266497704944,1000
2021-06-20,Atlantic,20.72969147072387,36.166783162190235,100
2021-06-21,Atlantic,19.914810553312684,35.1860828936903,200
2021-06-22,Atlantic,21.415342940049946,33.505844693450335,50
2021-06-23,Atlantic,,34.88525429399991,200
2021-06-24,Atlantic,,35.19440587694057,500
2021-06-25,Atlantic,24.869095358586545,33.85539976221318,500
2021-06-26,Atlantic,20.041409549789634,34.63986193642299,1000
2021-06-27,Atlantic,18.98109069437726,33.59063061244146,200
2021-06-28,Atlantic,12.64442382807555,35.607292224986445,100
2021-06-29,Atlantic,22.515243341884325,35.16595531490205,0
2021-06-30,Atlantic,7.929460744844814,33.35421683518575,500
2021-07-01,Atlantic,,35.35146486158198,500
2021-07-02,Atlantic,12.53947082263504,34.94349105260971,200
2021-07-03,Atlantic,20.26728956308737,35.516414282754404,1000
2021-07-04,Atlantic,19.404155813360397,34.60846756624457,50
2021-07-05,Atlantic,25.847690736469417,34.19852059925697,0
2021-07-06,Atlantic,19.10672415493055,34.22915537354219,200
2021-07-07,Atlantic,16.529307194271674,34.4618297834516,0
2021-07-08,Atlantic,17.466986520143983,35.01882509658105,0
2021-07-09,Atlantic,26.364413843773317,35.14795846542479,500
2021-07-10,Atlantic,22.681484845904468,34.8092801221919,100
2021-07-11,Atlantic,,34.57668045100348,200
2021-07-12,Atlantic,18.817767900177433,34.648596731994516,500
2021-07-13,Atlantic,12.164114547072765,37.50772478550693,100
2021-07-14,Atlantic,21.942371004257705,34.22927484850179,200
2021-07-15,Atlantic,11.200921461522672,34.442027991453806,200
2021-07-16,Atlantic,23.75898232917728,38.29385410836815,200
2021-07-17,Atlantic,20.64310796245633,35.42101330246055,500
2021-07-18,Atlantic,31.93475899786961,33.620019334096305,100
2021-07-19,Atlantic,14.499322231378471,35.84268720397726,200
2021-07-20,Atlantic,19.486689544796835,34.08996111079885,200
2021-07-21,Atlantic,28.991438504615314,35.9090615078051,0
2021-07-22,Atlantic,,34.78903772062932,50
2021-07-23,Atlantic,16.5189397421005,,0
2021-07-24,Atlantic,21.11983714186724,36.609164968827585,50
2021-07-25,Atlantic,20.009996782075437,35.56640135265924,100
2021-07-26,Atlantic,21.409779336970786,35.97298943744921,1000
2021-07-27,Atlantic,16.50659782007585,35.43491967951994,1000
2021-07-28,Atlantic,19.55339798649633,34.555555476206905,500
2021-07-29,Atlantic,12.009738123616431,35.61135442025821,200
2021-07-30,Atlantic,20.67561725934041,36.20921539268446,50
2021-07-31,Atlantic,22.250103367109162,35.13473804351755,100
2021-08-01,Atlantic,18.86290293678058,36.801642604346505,500
2021-08-02,Atlantic,11.92474554707606,35.85048720320191,1000
2021-08-03,Atlantic,24.942659314257313,35.21198254977161,1000
2021-08-04,Atlantic,21.82262518996401,35.25148653101782,100
2021-08-05,Atlantic,16.369924511495114,35.13723712896763,100
2021-08-06,Atlantic,18.59699776580968,33.74876121440501,200
2021-08-07,Atlantic,,,0
2021-08-08,Atlantic,14.872949361110479,35.221186485341164,0
2021-08-09,Atlantic,17.310943268214302,34.583914878733474,0
2021-08-10,Atlantic,,35.337677018704696,500
2021-08-11,Atlantic,16.80248304556262,35.02130749035511,50
2021-08-12,Atlantic,23.201068296643793,35.77369189109877,500
2021-08-13,Atlantic,17.3084189856921,35.66311238106573,100
2021-08-14,Atlantic,21.239737804259374,35.16715328758484,500
2021-08-15,Atlantic,19.29302248928099,33.632787108698004,0
2021-08-16,Atlantic,24.365283000463716,,50
2021-08-17,Atlantic,17.32594330890721,34.85810900142886,50
2021-08-18,Atlantic,12.137358749987795,34.91911354630487,100
2021-08-19,Atlantic,13.090254843181837,34.65747915130061,200
2021-08-20,Atlantic,17.34061253028621,34.51158834393446,50
2021-08-21,Atlantic,,36.54405804800052,500
2021-08-22,Atlantic,22.051060078397757,36.38604432038608,1000
2021-08-23,Atlantic,17.67115917570961,35.44439340357767,0
2021-08-24,Atlantic,31.873032750132158,34.892499845569276,0
2021-08-25,Atlantic,11.31142702431434,35.61911798501375,1000
2021-08-26,Atlantic,21.018165893549007,35.07379698176937,200
2021-08-27,Atlantic,14.360234882471655,34.8097770816769,1000
2021-08-28,Atlantic,17.53299329808661,35.33810592150633,500
2021-08-29,Atlantic,20.707097366702722,34.55884225305456,500
2021-08-30,Atlantic,8.373143125628566,35.25226426400343,0
2021-08-31,Atlantic,21.18413058394014,35.204220925621634,200
2021-09-01,Atlantic,29.514537311370837,35.602936021257925,100
2021-09-02,Atlantic,17.732808508157035,34.38086304252439,1000
2021-09-03,Atlantic,21.299039284027547,35.71013635287654,0
2021-09-04,Atlantic,25.124608465627,34.09368850704949,0
2021-09-05,Atlantic,19.180232499865017,,200
2021-09-06,Atlantic,17.095199057342583,34.47107494085426,1000
2021-09-07,Atlantic,8.62131798139124,33.927948227626324,1000
2021-09-08,Atlantic,23.204953596974867,36.015662283385666,200
2021-09-09,Atlantic,19.434157951355512,34.030947523810205,100
2021-09-10,Atlantic,14.936580743059192,34.30108366259333,50
2021-09-11,Atlantic,20.632983551388467,36.255407710486644,1000
2021-09-12,Atlantic,17.081598215969095,34.42941729814635,50
2021-09-13,Atlantic,,34.8118573148619,0
2021-09-14,Atlantic,23.031455780543542,33.987970999083466,200
2021-09-15,Atlantic,13.308087943380777,35.832951207622685,100
2021-09-16,Atlantic,25.236576430368793,35.846736244191064,100
2021-09-17,Atlantic,13.011569184407982,35.73894590412345,1000
2021-09-18,Atlantic,,35.53752982819395,50
2021-09-19,Atlantic,29.614730970332886,35.07358911101948,1000
2021-09-20,Atlantic,25.636773808212112,34.47562333306202,50
2021-09-21,Atlantic,20.4880199624772,34.18503069333398,50
2021-09-22,Atlantic,15.297348922493917,36.28990552676167,0
2021-09-23,Atlantic,17.353638466500534,35.76480427172659,500
2021-09-24,Atlantic,20.36637657292848,34.30669577279958,1000
2021-09-25,Atlantic,20.187616161697992,35.03983176822314,1000
2021-09-26,Atlantic,19.545645351870185,34.69988490701499,50
2021-09-27,Atlantic,19.845837429579078,33.87178929429425,500
2021-09-28,Atlantic,18.928124451474428,35.177651376621306,0
2021-09-29,Atlantic,12.790106321799936,34.584507335760804,200
2021-09-30,Atlantic,17.417446289195837,,500
2021-10-01,Atlantic,24.573120269934233,33.52086744585824,0
2021-10-02,Atlantic,13.158328512244413,33.43619649979433,0
2021-10-03,Atlantic,,34.62857387230536,0
2021-10-04,Atlantic,15.901230356145781,,500
2021-10-05,Atlantic,20.556752146990558,34.124699189837685,200
2021-10-06,Atlantic,18.05683409466591,35.65073942765723,0
2021-10-07,Atlantic,27.386968324873344,,200
2021-10-08,Atlantic,22.53291577095127,35.57688531059865,500
2021-10-09,Atlantic,13.440984171113943,34.817089209812295,50
2021-10-10,Atlantic,23.356140058068494,34.2128823647929,200
2021-10-11,Atlantic,16.126740718689685,35.114117571138614,50
2021-10-12,Atlantic,17.115018143112334,33.73732548798168,50
2021-10-13,Atlantic,21.56909510053561,35.53943852063665,100
2021-10-14,Atlantic,17.541262901349327,34.06285079348687,100
2021-10-15,Atlantic,,35.91823252653345,100
2021-10-16,Atlantic,16.12744969243302,34.66154425375809,50
2021-10-17,Atlantic,16.905267237043184,36.06253351630992,100
2021-10-18,Atlantic,16.718145532259456,33.877376811411686,200
2021-10-19,Atlantic,17.171806258224805,34.32223029927118,100
2021-10-20,Atlantic,25.495957777739065,35.38093494684857,200
2021-10-21,Atlantic,23.143981468051514,36.170497093426754,0
2021-10-22,Atlantic,28.549719770060356,36.66660890831492,0
2021-10-23,Atlantic,31.338221019496274,35.04136616368087,1000
2021-10-24,Atlantic,14.846414840338301,36.837745630786756,100
2021-10-25,Atlantic,20.352095636636445,34.71033545017457,200
2021-10-26,Atlantic,14.118998416782835,36.09876762236297,500
2021-10-27,Atlantic,,,0
2021-10-28,Atlantic,16.849587448721653,35.42020050686325,1000
2021-10-29,Atlantic,14.714225629308629,32.65830695914355,100
2021-10-30,Atlantic,14.740563635507932,33.87840898834688,1000
2021-10-31,Atlantic,19.278578107398726,35.46667679808076,100
2021-11-01,Atlantic,13.916407908067965,33.68756114779948,100
2021-11-02,Atlantic,24.210634795688165,35.42694961078919,200
2021-11-03,Atlantic,15.411232312912428,35.90645812081236,50
2021-11-04,Atlantic,34.047844850481965,34.498679807281725,200
2021-11-05,Atlantic,17.743077745178024,34.0310470443258,1000
2021-11-06,Atlantic,20.36008820958526,34.52581338414526,200
2021-11-07,Atlantic,13.523294077669824,34.03418768081581,0
2021-11-08,Atlantic,28.530458790638196,,500
2021-11-09,Atlantic,25.59750340401458,35.102090624888085,0
2021-11-10,Atlantic,21.484579353680562,34.69398987690319,0
2021-11-11,Atlantic,13.265987256102171,36.674359240186824,50
2021-11-12,Atlantic,21.053334388623103,34.280596180313026,50
2021-11-13,Atlantic,14.392844769913726,36.391433179255316,0
2021-11-14,Atlantic,27.311776317366803,33.958760763687884,0
2021-11-15,Atlantic,24.04597365926586,35.07277756994155,500
2021-11-16,Atlantic,20.477195192438682,36.18310540854807,100
2021-11-17,Atlantic,7.818121683763389,36.131357152253315,50
2021-11-18,Atlantic,15.082920106704847,34.57974210229977,100
2021-11-19,Atlantic,23.43880565799936,35.555069720071344,500
2021-11-20,Atlantic,26.06441845861578,35.42117908366423,500
2021-11-21,Atlantic,25.545849057460657,34.46006082140726,50
2021-11-22,Atlantic,12.039934988792723,35.61594993714807,50
2021-11-23,Atlantic,21.50776153406452,,1000
2021-11-24,Atlantic,25.077576082414648,35.47170066506263,200
2021-11-25,Atlantic,11.708322172088774,35.56635637907067,1000
2021-11-26,Atlantic,19.960477423133817,35.67215497820071,50
2021-11-27,Atlantic,21.36921199154228,33.53902339264486,0
2021-11-28,Atlantic,18.496177075766326,35.46022467320629,100
2021-11-29,Atlantic,10.739190722993992,33.98324042516147,50
2021-11-30,Atlantic,18.371509449631358,34.4101130593022,500
2021-12-01,Atlantic,18.36347284872488,37.1619417811885,500
2021-12-02,Atlantic,19.259637977261228,34.74673839034119,0
2021-12-03,Atlantic,17.182642872874652,34.259825895705774,200
2021-12-04,Atlantic,17.784939233792663,36.152582578901395,100
2021-12-05,Atlantic,19.80146858826511,34.052322997157624,200
2021-12-06,Atlantic,22.212273024848557,34.55258085581032,100
2021-12-07,Atlantic,18.477866185716664,36.249052167986164,200
2021-12-08,Atlantic,17.95175535815999,35.04276756530796,500
2021-12-09,Atlantic,20.46177019127229,33.43840295487347,50
2021-12-10,Atlantic,10.395420370524093,35.54398961432262,50
2021-12-11,Atlantic,,34.603534117953494,500
2021-12-12,Atlantic,19.997184514385207,36.539851486530246,1000
2021-12-13,Atlantic,20.19846763298781,34.393813052365864,100
2021-12-14,Atlantic,24.80367153797232,36.05122597372593,1000
2021-12-15,Atlantic,10.23592234975876,36.77569803236572,50
2021-12-16,Atlantic,,34.14905677618843,500
2021-12-17,Atlantic,21.3690192266176,34.80678697924181,1000
2021-12-18,Atlantic,19.964415724357423,35.38862527414445,50
2021-12-19,Atlantic,20.850884715959662,34.142654247445826,0
2021-12-20,Atlantic,17.689364624137774,35.27029494670783,200
2021-12-21,Atlantic,23.321768371199656,34.775079712494005,1000
2021-12-22,Atlantic,24.6631942149556,34.75493242840663,0
2021-12-23,Atlantic,22.419911469757636,35.04893839270811,200
2021-12-24,Atlantic,18.695857707977083,35.071264715578565,1000
2021-12-25,Atlantic,,35.16388076907604,0
2021-12-26,Atlantic,23.84618104018564,34.401173654543214,200
2021-12-27,Atlantic,26.108643331087965,34.444828275650245,0
2021-12-28,Atlantic,23.2227920599199,34.88141241117517,50
2021-12-29,Atlantic,15.601787863162468,34.9552423587642,100
2021-12-30,Atlantic,,34.561150660053386,50
2021-12-31,Atlantic,24.302648539807226,35.32393964208602,0
2022-01-01,Atlantic,27.794081238995428,33.185238251324805,500
2022-01-02,Atlantic,15.619450378860211,34.269533741091045,50
2022-01-03,Atlantic,18.86772707727931,34.72007217379714,1000
2022-01-04,Atlantic,23.736360255717276,34.1438848129694,50
2022-01-05,Atlantic,20.28705035719079,36.62919801480889,200
2022-01-06,Atlantic,14.413361989743626,35.01886184672495,500
2022-01-07,Atlantic,22.073081425133516,35.1767696782259,100
2022-01-08,Atlantic,22.893308169075834,34.51676929203454,100
2022-01-09,Atlantic,20.43981448165501,34.98422107962704,500
2022-01-10,Atlantic,,33.784746535697266,0
2022-01-11,Atlantic,18.70647049157135,34.830182963904925,500
2022-01-12,Atlantic,,34.06299157140425,500
2022-01-13,Atlantic,15.496539081436616,34.722596415243835,500
2022-01-14,Atlantic,17.063396186181105,32.4400834336975,100
2022-01-15,Atlantic,20.054927567637627,33.87199679155648,100
2022-01-16,Atlantic,24.394770138504462,36.46392640451433,200
2022-01-17,Atlantic,12.513134149527316,35.83039774910754,200
2022-01-18,Atlantic,13.448516251172805,36.31903933591523,1000
2022-01-19,Atlantic,9.811357461326411,36.38772126967093,1000
2022-01-20,Atlantic,20.163476126266353,35.672987424164475,0
2022-01-21,Atlantic,,34.54713131462086,0
2022-01-22,Atlantic,18.077249449910415,33.96274905373438,1000
2022-01-23,Atlantic,23.30689094945854,36.1467446054497,100
2022-01-24,Atlantic,16.792286396085768,35.06456797438739,200
2022-01-25,Atlantic,21.156410113716824,37.49402281638191,0
2022-01-26,Atlantic,18.50331046124139,,0
2022-01-27,Atlantic,23.360571575482183,36.97289585478048,100
2022-01-28,Atlantic,22.375640336740044,34.843208209304244,500
2022-01-29,Atlantic,16.54033151912695,36.3360485972587,500
2022-01-30,Atlantic,19.15674123299774,36.696691737232456,1000
2022-01-31,Atlantic,25.218716988602473,33.977050071819285,50
2022-02-01,Atlantic,,34.51500192170913,50
2022-02-02,Atlantic,13.015189711244343,33.96702077430147,200
2022-02-03,Atlantic,23.278090305856914,33.770055511741774,200
2022-02-04,Atlantic,14.57694688781881,35.66706685052495,0
2022-02-05,Atlantic,27.06256534980503,34.80337162975098,100
2022-02-06,Atlantic,25.120494199205126,35.052366323190135,1000
2022-02-07,Atlantic,21.449427379592002,35.55623913497328,0
2022-02-08,Atlantic,20.786164217180968,33.14261316628509,500
2022-02-09,Atlantic,18.9548387198629,36.286766003957055,100
2022-02-10,Atlantic,23.39261975700014,34.65090583666008,200
2022-02-11,Atlantic,18.146109152689693,35.53240130623786,200
2022-02-12,Atlantic,21.17784935319947,35.620712839228545,500
2022-02-13,Atlantic,24.359671832597257,36.37079656076384,200
2022-02-14,Atlantic,17.19096728237205,34.895142612216965,0
2022-02-15,Atlantic,16.91903630004653,32.87636254095707,50
2022-02-16,Atlantic,14.028172596377704,,1000
2022-02-17,Atlantic,,35.2007068581616,0
2022-02-18,Atlantic,10.858023442792488,33.96573914085988,500
2022-02-19,Atlantic,23.649143945077647,35.147490654432936,200
2022-02-20,Atlantic,29.044572710413853,34.63898156527371,0
2022-02-21,Atlantic,27.126644717351528,33.65724605071749,0
2022-02-22,Atlantic,11.869577556867418,35.671484895009286,1000
2022-02-23,Atlantic,23.624273357781,34.436274849102205,0
2022-02-24,Atlantic,27.11053174961778,34.59362078526293,0
2022-02-25,Atlantic,17.71595009630668,34.537421152712916,0
2022-02-26,Atlantic,20.507237153250248,36.235478597464144,200
2022-02-27,Atlantic,9.960534745976648,34.959083838226604,1000
2022-02-28,Atlantic,21.333680839883208,35.07909982054582,50
2022-03-01,Atlantic,14.682201352826413,34.5593638456136,500
2022-03-02,Atlantic,20.998175089557574,35.4628668222549,500
2022-03-03,Atlantic,12.193985389055598,36.34931804845067,50
2022-03-04,Atlantic,22.71429112238798,35.6478608174865,0
2022-03-05,Atlantic,25.12256337713345,35.68686696133486,100
2022-03-06,Atlantic,16.08410069142416,35.606230205884344,0
2022-03-07,Atlantic,14.315387092947827,33.61975735668884,0
2022-03-08,Atlantic,9.219884787250095,34.12388116830086,100
2022-03-09,Atlantic,18.667932329624115,34.795012606400874,500
2022-03-10,Atlantic,17.092030328591974,34.27413595750677,1000
2022-03-11,Atlantic,12.244902938259727,33.935462975244,200
2022-03-12,Atlantic,22.265093781560857,33.127824259129426,50
2022-03-13,Atlantic,17.750148090676753,33.65347078686586,50
2022-03-14,Atlantic,14.621320206773838,34.7434744426574,200
2022-03-15,Atlantic,17.227137971797767,34.93057363318112,50
2022-03-16,Atlantic,25.356522694648078,34.20694622386942,200
2022-03-17,Atlantic,23.01468471877611,35.078925212683224,500
2022-03-18,Atlantic,19.34986969250755,34.566166359091625,1000
2022-03-19,Atlantic,23.095525092324262,36.09057358737385,0
2022-03-20,Atlantic,14.195440218066306,34.83837423597516,50
2022-03-21,Atlantic,20.161850503635154,35.696330881401714,50
2022-03-22,Atlantic,,35.203213762294695,200
2022-03-23,Atlantic,17.650817457506367,33.597928960755944,50
2022-03-24,Atlantic,22.17729167978709,34.909341824262825,1000
2022-03-25,Atlantic,16.097832726777742,33.76437590067132,1000
2022-03-26,Atlantic,22.54910353888059,34.89187916178308,50
2022-03-27,Atlantic,22.75929385765646,34.25486918276931,100
2022-03-28,Atlantic,5.414200596514668,35.38196303348481,100
2022-03-29,Atlantic,25.95152851755059,,0
2022-03-30,Atlantic,4.761837173236231,,1000
2022-03-31,Atlantic,16.91975487221937,35.572415582563195,500
2022-04-01,Atlantic,25.126740171288773,35.907595569308995,50
2022-04-02,Atlantic,18.413566373737797,34.23583224211578,200
2022-04-03,Atlantic,12.66907008765229,35.017750972207175,100
2022-04-04,Atlantic,,35.18414697291157,50
2022-04-05,Atlantic,25.134528731603098,36.547126279542766,50
2022-04-06,Atlantic,10.39247734725681,33.51866993924986,0
2022-04-07,Atlantic,25.644955504810085,34.088897454928954,500
2022-04-08,Atlantic,19.724489504788554,37.80446249273608,200
2022-04-09,Atlantic,14.038023347787831,34.72690271604402,1000
2022-04-10,Atlantic,17.084424638486546,33.10900619009673,0
2022-04-11,Atlantic,14.913878294491793,34.417449856651835,200
2022-04-12,Atlantic,24.331126004292642,32.23112677853564,200
2022-04-13,Atlantic,23.66213904881419,35.24092071245615,200
2022-04-14,Atlantic,11.404194330619767,35.80978476027822,1000
2022-04-15,Atlantic,17.98203940740333,34.088337623831244,100
2022-04-16,Atlantic,15.684071688278614,34.52927607774849,0
2022-04-17,Atlantic,26.46754984229685,35.923654155368915,0
2022-04-18,Atlantic,13.249504409367894,33.24978453515393,100
2022-04-19,Atlantic,28.02114552342507,33.678428787800456,50
2022-04-20,Atlantic,19.83352630241531,34.77188481828436,0
2022-04-21,Atlantic,14.190327968099563,34.24766516253318,0
2022-04-22,Atlantic,16.61362907995361,34.706133102526415,50
2022-04-23,Atlantic,15.991905796157747,33.73624968059348,0
2022-04-24,Atlantic,13.62690798992247,35.21431348592151,100
2022-04-25,Atlantic,20.47413429865188,34.850766914820014,200
2022-04-26,Atlantic,13.860422246540782,35.54919049423303,50
2022-04-27,Atlantic,9.098168956309056,35.200399500480295,0
2022-04-28,Atlantic,18.101617645759134,35.20669007249602,200
2022-04-29,Atlantic,,33.55369264546989,0
2022-04-30,Atlantic,16.2391956596624,35.49259155164487,500
2022-05-01,Atlantic,15.45448555698322,34.66913359819556,100
2022-05-02,Atlantic,15.64391963987093,34.833401692350385,100
2022-05-03,Atlantic,30.004815507950767,36.04826437639081,50
2022-05-04,Atlantic,20.282057835847855,34.28056444348311,50
2022-05-05,Atlantic,21.22685504497666,36.351184328459,0
2022-05-06,Atlantic,11.118008518288526,36.444475299373096,200
2022-05-07,Atlantic,16.73018433181539,35.75278443736437,0
2022-05-08,Atlantic,21.07651314970756,34.01937918923258,500
2022-05-09,Atlantic,14.877355435434968,32.813706754373065,50
